Date,AAPL,MSFT,NVDA,JPM,XOM,KO,JNJ,WMT,DIS,SPY
2024-06-14,210.6651,435.7223,131.663,184.9416,102.1766,59.099,137.5118,65.7887,97.2431,528.5228
2024-06-17,214.8092,441.4326,130.7645,186.0869,101.4743,59.1651,137.8991,66.1814,98.7508,532.7292
2024-06-18,212.4497,439.434,135.3569,188.0148,102.4295,59.1746,137.6157,66.3581,98.7314,534.0826
2024-06-20,207.8792,438.8039,130.5648,189.6086,104.6395,58.7494,139.6282,66.7605,99.0621,532.6318
2024-06-21,205.7081,442.8208,126.3617,187.3467,103.7217,59.3068,140.5447,66.6624,99.4804,531.9177
2024-06-24,206.3525,440.7434,117.9157,189.809,106.8027,60.4406,140.8943,67.6342,99.1983,530.1887
2024-06-25,207.2745,443.9727,125.8825,189.036,107.1023,60.3178,139.0708,66.1814,99.4123,532.2303
2024-06-26,211.4186,445.1639,126.192,188.4251,107.1398,60.5162,138.7212,67.0354,99.3929,532.8945
2024-06-27,212.2613,445.8433,123.786,190.0858,107.5987,60.3839,137.7575,66.6329,99.3831,533.7346
2024-06-28,208.8112,440.0345,123.3367,193.0349,107.8047,60.1383,138.0976,66.466,96.5817,531.6343
2024-07-01,214.8885,449.6632,124.0955,196.0793,107.6549,59.7887,138.3621,66.2403,95.3658,532.7286
2024-07-02,218.3783,452.1738,122.4681,199.3052,106.9244,59.6659,137.9747,66.8194,95.3171,536.3137
2024-07-03,219.6473,453.6407,128.0689,199.1716,107.4676,59.8359,137.6535,66.9863,95.9202,538.7069
2024-07-05,224.3962,460.3257,125.623,196.5325,106.1659,60.2422,138.3999,68.7532,95.3171,541.8134
2024-07-08,225.8635,459.0261,127.989,196.8972,105.0515,59.4863,137.4551,68.3998,95.151,542.4387
2024-07-09,226.7161,452.4297,131.1638,199.258,103.8903,59.2312,138.9385,68.6158,94.8383,542.9661
2024-07-10,230.9792,459.0359,134.688,199.4211,104.808,59.3635,141.1872,69.1164,94.7601,548.339
2024-07-11,225.6156,447.6646,127.1904,199.0852,106.0535,59.6186,141.4423,68.5176,94.3985,543.6108
2024-07-12,228.5601,446.5324,129.0273,196.6764,106.0723,60.1855,141.6124,67.9679,94.9165,547.0397
2024-07-15,232.387,446.9361,128.2286,201.5804,107.889,59.9115,141.0077,68.3311,94.6624,548.5441
2024-07-16,232.8034,442.5648,126.1521,205.0064,108.6662,60.7241,142.68,68.7041,96.2259,551.797
2024-07-17,226.9144,436.6576,117.7958,208.1254,110.1646,61.6122,147.9428,69.725,95.0924,544.0602
2024-07-18,222.2547,433.5564,120.8907,201.5132,111.2508,61.5933,146.8468,69.5189,94.5842,539.8792
2024-07-19,222.3836,430.3468,117.7359,201.3213,108.6943,61.6878,146.157,69.4502,93.5582,536.2941
2024-07-22,222.0366,436.0866,123.3367,201.8011,107.9452,61.1965,145.7318,69.087,91.9848,541.8232
2024-07-23,223.0776,437.967,122.3883,201.8491,106.2034,61.376,143.9461,69.352,88.8675,540.9733
2024-07-24,216.6632,422.2638,114.062,200.1792,107.7017,62.1791,147.6593,69.3029,87.7535,528.7136
2024-07-25,215.6222,411.9263,112.0952,200.256,109.9679,62.4248,150.834,68.7336,87.177,525.9587
2024-07-26,216.0882,418.69,112.874,203.6821,109.8743,63.3507,151.7788,68.498,87.8806,531.8493
2024-07-29,216.3658,420.1274,111.4064,202.3481,108.7224,63.1428,149.8136,68.341,90.0402,532.1619
2024-07-30,216.9209,416.3763,103.5593,206.5131,110.6609,63.9459,152.4308,67.9189,91.6526,529.4657
2024-07-31,220.1728,411.877,116.8274,204.2195,111.0542,63.0578,149.1427,67.379,91.5549,538.072
2024-08-01,216.4847,410.6562,109.0303,199.5747,109.5184,64.2105,151.8922,68.5078,90.9295,530.4524
2024-08-02,217.9718,402.1696,107.0935,191.1103,109.4529,65.5049,155.0858,67.2023,87.5288,520.5762
2024-08-05,207.4728,389.036,100.2847,187.0413,107.4769,64.3428,152.3552,66.3482,85.7796,505.4152
2024-08-06,205.4503,393.427,104.0785,192.2619,106.9057,64.2955,150.2009,66.4955,87.9196,510.0748
2024-08-07,208.0181,392.2652,98.7472,192.3195,108.3291,64.6829,150.1348,65.6807,84.001,506.6655
2024-08-08,211.4781,396.4593,104.7973,195.8319,110.3987,64.938,151.382,66.417,84.001,518.3781
2024-08-09,214.3829,399.7378,104.5776,197.5017,111.2977,64.8908,151.7599,66.7016,84.2453,520.6641
2024-08-12,215.9115,400.5156,108.8406,197.876,111.4381,64.4089,151.0607,67.4379,83.9913,520.9377
2024-08-13,219.6236,407.6042,115.9489,199.5555,110.3706,64.6829,149.6529,66.8783,83.6492,529.5048
2024-08-14,220.0703,410.4101,117.8857,201.7627,111.3913,64.7963,149.738,67.3986,84.3333,531.1753
2024-08-15,223.048,415.2627,122.6578,203.0199,112.0804,64.8624,150.3143,71.8355,86.7665,540.2798
2024-08-16,224.3681,412.7378,124.375,205.3423,111.5518,65.3632,150.5978,72.3061,87.2649,541.4911
2024-08-19,224.2093,415.7559,129.7861,206.7626,111.8916,65.1742,150.8245,72.5719,88.7503,546.6685
2024-08-20,224.8246,418.981,127.0406,205.8701,108.1629,65.5521,151.3253,73.3791,87.6949,545.7795
2024-08-21,224.7155,418.3301,128.2885,205.9469,107.4737,65.7317,152.5252,74.0682,88.6526,547.6551
2024-08-22,222.8594,409.8578,123.5364,207.8951,108.3045,65.5049,153.3945,74.4029,87.8708,543.3569
2024-08-23,225.1522,411.0808,129.1571,209.5073,109.8054,65.9395,155.0763,74.521,88.4962,549.1302
2024-08-26,225.4896,407.826,126.2519,210.3326,112.156,66.9316,155.5298,74.8459,89.6884,547.8212
2024-08-27,226.3333,408.1712,128.0889,211.3019,111.0892,67.5552,155.13,74.9444,88.8285,548.5734
2024-08-28,224.8048,404.9756,125.4033,212.3671,109.9942,67.7914,156.0534,74.8951,87.4506,545.3889
2024-08-29,228.0802,407.4611,117.3965,213.25,111.514,68.0748,156.3485,75.2298,87.7633,545.4376
2024-08-30,227.2961,411.426,119.1736,215.7356,111.3347,68.4717,157.9003,76.0272,88.3203,550.6443
2024-09-03,221.1125,403.8315,107.8223,211.4171,109.003,68.9819,159.138,75.9682,87.0988,539.3126
2024-09-04,219.2068,403.2988,106.0352,210.4862,107.672,68.5567,159.3284,76.0371,87.216,538.2087
2024-09-05,220.7254,402.7958,107.0336,208.8547,106.8318,67.2434,157.0721,75.7614,86.6297,536.8997
2024-09-06,219.177,396.1975,102.6608,203.8932,106.3315,67.215,156.4914,75.4464,85.9359,527.8637
2024-09-09,219.2663,400.1624,106.2948,208.0678,108.5688,67.8859,158.6143,76.1355,86.3268,533.7737
2024-09-10,218.4723,408.5263,107.9221,197.2714,104.6134,67.6024,159.3474,77.5826,86.3854,536.0987
2024-09-11,221.0033,417.2451,116.7176,198.8741,103.5751,67.1584,156.9103,77.6122,86.3073,541.5986
2024-09-12,221.1125,421.151,118.9541,198.2695,105.0005,67.3001,156.7389,78.4194,87.2649,546.1606
2024-09-13,220.8445,424.6918,118.9142,196.0815,104.925,67.9327,157.5767,79.3447,88.4864,549.013
2024-09-16,214.7105,425.4315,116.5978,199.4787,106.3976,68.5891,158.9761,79.3054,89.7568,549.8237
2024-09-17,215.177,429.1893,115.4097,200.8126,107.7853,68.3037,159.0523,77.3759,90.7438,550.0485
2024-09-18,219.0479,424.9087,113.1931,199.162,108.1629,68.2561,158.1764,77.7992,91.4474,548.4171
2024-09-19,227.1671,432.6808,117.6861,201.993,109.5033,67.1812,156.9103,76.8246,91.3203,557.7756
2024-09-20,226.5021,429.3076,115.819,202.5784,108.8142,68.1515,156.2819,77.8287,91.6135,556.8114
2024-09-23,224.785,427.5718,116.0786,202.9143,110.7872,68.2371,155.387,79.0789,90.8513,558.2028
2024-09-24,225.6783,423.2912,120.6814,203.0583,110.4945,67.8566,154.9682,79.4137,91.5549,559.7999
2024-09-25,224.6857,426.1909,123.3173,201.7147,108.3422,67.9707,152.8928,80.1323,91.7796,558.5654
2024-09-26,225.8271,425.4019,123.8465,201.3213,106.4826,67.9232,153.6449,78.6753,93.0305,560.7798
2024-09-27,226.0951,422.1569,121.2106,202.0122,109.3334,68.2942,153.6544,78.5375,93.822,559.9665
2024-09-30,231.2664,424.4057,121.2505,202.3577,110.655,68.3608,154.2827,79.4924,93.9979,562.2104
2024-10-01,224.5269,414.9274,116.8175,198.6917,113.2132,68.2181,154.2161,80.0043,91.9067,557.1739
2024-10-02,225.0926,411.4161,118.6646,198.9316,114.7142,67.5522,153.4354,79.1774,92.0044,557.4091
2024-10-03,223.9909,410.8342,122.6583,196.9547,115.7148,67.086,152.7976,79.1774,91.4962,556.39
2024-10-04,225.1125,410.3607,124.7251,203.9454,117.8388,66.7531,152.5976,79.6794,92.9816,561.4462
2024-10-07,220.0405,403.9301,127.5207,203.6654,118.3486,65.6496,151.8741,77.8681,90.2845,556.3704
2024-10-08,224.0901,409.0293,132.6827,203.4916,115.2051,65.8113,152.0264,78.4686,90.4018,561.6323
2024-10-09,227.8321,411.7416,132.4431,206.0696,115.2523,66.1823,152.9404,79.1479,91.4669,565.5225
2024-10-10,227.3358,410.1438,134.5997,205.5096,116.2434,65.8779,152.8071,78.3702,90.8708,564.5327
2024-10-11,225.8569,410.6172,134.5897,214.6341,116.6871,66.1823,153.7115,78.8525,91.9848,567.9133
2024-10-14,229.579,413.3986,137.8546,213.852,117.1308,66.9148,153.8448,79.0396,92.8057,572.5579
2024-10-15,232.11,413.004,131.3947,214.7307,113.6097,66.9148,156.2248,80.3784,92.0728,568.1093
2024-10-16,230.0554,410.42,135.5083,215.9376,113.9023,67.1336,156.3962,79.9551,94.5451,570.5784
2024-10-17,230.4227,411.0117,136.7164,216.6908,113.6097,66.4962,156.5771,79.6302,94.3399,570.6276
2024-10-18,233.2514,412.432,137.7847,217.608,113.2887,67.0099,157.1958,80.0437,95.0631,572.8224
2024-10-21,234.7205,413.0435,143.4858,215.3197,113.3548,66.0681,155.0158,79.5515,94.4181,571.8817
2024-10-22,234.1051,421.654,143.366,216.4011,113.9401,66.0681,155.606,80.7426,94.5354,571.578
2024-10-23,229.043,418.7838,139.3423,215.7155,113.5342,64.6983,157.9003,81.9732,94.0468,566.3553
2024-10-24,228.8545,418.912,140.1909,217.2315,112.8923,64.0228,155.8154,81.7467,93.2259,567.5802
2024-10-25,229.6882,422.2852,141.3192,214.6534,112.7979,63.6613,153.1593,81.225,92.8643,567.3841
2024-10-28,231.6634,420.7465,140.3008,217.7336,112.2409,63.4235,153.8448,81.4613,94.0077,569.1381
2024-10-29,231.9314,426.0331,141.0296,215.2231,110.7116,62.3676,152.4072,80.4276,93.9393,570.0592
2024-10-30,228.3879,426.6051,139.1226,216.6811,110.1547,62.71,152.9023,80.1224,92.9132,568.3347
2024-10-31,224.2291,400.7838,132.5529,214.2769,110.2396,62.1297,152.1883,80.6737,94.0077,557.1935
2024-11-01,221.2514,404.7487,135.1888,215.2617,108.5121,61.8443,152.4453,80.91,93.6266,559.5453
2024-11-04,220.3581,402.8648,135.8378,212.2106,111.9671,61.9395,150.646,81.1659,93.607,558.3399
2024-11-05,221.7874,405.8238,139.6917,213.8617,112.2976,62.1868,150.7507,82.3768,94.4279,565.0912
2024-11-06,221.0629,414.4243,145.3829,238.551,114.2233,60.5981,150.3033,82.1405,96.6364,579.1425
2024-11-07,225.7874,419.6024,148.6477,228.2388,114.3649,60.5601,149.2085,82.5441,96.6755,583.6206
2024-11-08,225.5191,416.752,147.3997,228.8181,114.3272,60.8074,148.009,83.5089,96.7634,586.1487
2024-11-11,222.8065,412.2841,145.0334,231.0486,113.723,60.2747,147.5996,82.8985,98.5615,586.7072
2024-11-12,222.8065,417.2353,148.0586,231.3093,113.6097,60.1225,145.3148,83.6664,98.6885,584.8846
2024-11-13,223.6908,419.3756,146.0418,232.8542,114.667,59.9322,145.886,84.1684,100.3791,585.1688
2024-11-14,226.7711,421.0425,146.5311,233.5397,114.7431,59.5041,144.5817,83.1545,106.6332,581.4061
2024-11-15,223.5716,409.3153,141.7585,236.8613,113.5534,58.7336,146.6095,82.9379,112.4574,573.9591
2024-11-18,226.5724,410.0648,139.9313,236.5909,114.5052,58.8477,147.3425,82.7706,110.9525,576.3108
2024-11-19,226.8307,412.0671,146.7807,234.7177,112.9062,59.5422,145.6575,85.2513,109.858,578.4175
2024-11-20,227.5462,409.7986,145.6624,232.4873,114.5147,59.9227,145.7622,85.8223,111.6561,578.6134
2024-11-21,227.0692,408.0296,146.4412,236.3302,116.047,60.6552,148.0375,87.0134,112.1056,581.7197
2024-11-22,228.4107,412.1112,141.7285,239.9897,115.9138,60.8074,147.7233,89.0315,113.0144,583.5226
2024-11-25,231.3916,413.8802,135.8078,241.6698,114.1816,61.245,148.3041,88.1061,113.3564,585.502
2024-11-26,233.5677,422.9723,136.7064,241.3608,112.2781,61.4067,148.2849,89.8879,112.819,588.5592
2024-11-27,233.4385,418.0309,135.1288,241.187,111.983,61.2926,149.1294,90.4491,114.92,586.7758
2024-11-29,235.8233,418.4954,138.0343,241.1194,112.2686,61.422,148.7551,91.0594,114.7929,590.4209
2024-12-02,238.069,425.9273,138.4137,237.7689,112.1639,61.0098,148.5536,91.1972,114.49,591.4791
2024-12-03,241.1095,426.1447,140.0412,236.3882,111.9926,60.8852,146.212,92.0537,113.7962,591.7535
2024-12-04,241.4672,432.2917,144.9135,235.017,108.7661,59.6296,144.3983,92.979,114.3239,595.428
2024-12-05,241.4971,437.4308,144.8437,237.0254,109.242,60.3101,143.4867,93.8158,113.8451,594.4482
2024-12-06,241.2983,438.3696,142.2276,238.8407,108.0904,59.9363,143.2851,94.2096,114.0698,595.5751
2024-12-09,245.1835,440.7909,138.603,235.4129,107.4527,60.0034,143.5634,92.3687,111.9981,592.508
2024-12-10,246.197,438.1324,134.8686,234.4957,107.2338,60.3005,143.2084,93.0775,112.1154,590.6658
2024-12-11,244.9252,443.7261,139.1022,235.1426,106.52,60.0417,140.7229,93.4811,111.9981,595.2322
2024-12-12,246.3858,444.2894,137.1352,233.2115,106.4248,61.1919,140.339,92.6246,112.2815,592.1651
2024-12-13,246.5548,442.0263,134.0498,231.6762,105.4921,60.5018,140.7036,92.9877,110.7571,592.0475
2024-12-16,249.4463,446.2957,131.8031,231.3286,103.2365,59.9554,138.0455,93.5994,110.0405,594.5756
2024-12-17,251.8708,449.132,130.1955,230.1507,102.7986,60.7702,140.5021,94.1421,110.9337,592.1259
2024-12-18,246.4753,432.2621,128.7178,222.4358,101.2854,60.243,138.9091,92.2971,109.2946,574.4784
2024-12-19,248.2042,431.9063,130.4851,224.9366,100.4193,59.8596,137.7863,92.1491,109.3142,574.302
2024-12-20,252.8744,431.4814,134.4991,229.4168,100.7619,59.9554,138.6404,91.0046,109.962,581.2
2024-12-23,253.6494,430.1472,139.4617,230.1796,101.1712,59.7925,139.4082,89.14,109.3437,584.6804
2024-12-24,256.5608,434.1794,140.0109,233.9646,101.2663,60.2334,139.9647,91.4388,110.4822,591.1791
2024-12-26,257.3755,432.9736,139.7213,234.766,101.352,59.9746,139.7056,91.5473,110.4724,591.2184
2024-12-27,253.9674,425.4825,136.8057,232.8639,101.3425,59.8596,139.197,90.4324,109.4909,584.9951
2024-12-30,250.5989,419.8493,137.2849,231.0776,100.6572,59.457,137.556,89.357,108.7547,578.3193
2024-12-31,248.8302,416.5584,134.0897,231.4541,102.3799,59.6775,138.7844,89.14,109.2946,576.2153
2025-01-02,242.3019,413.6726,138.1037,231.7341,102.1324,59.2749,138.2086,88.7947,108.7744,574.7996
2025-01-03,241.815,418.3867,144.2545,234.9012,102.6559,59.1886,138.3717,89.5642,109.1081,581.9864
2025-01-06,243.4446,422.834,149.2071,233.756,102.5417,58.2876,137.8631,90.2055,109.0001,585.3391
2025-01-07,240.6723,417.4182,139.931,236.0076,103.5029,58.3164,140.3294,89.5938,109.3338,578.7224
2025-01-08,241.1592,419.5826,139.901,235.9688,101.7708,59.1503,136.5292,90.5705,107.7339,579.5679
2025-01-10,235.3464,414.0383,135.7073,232.8048,101.3996,58.5368,136.3277,91.7545,106.6444,570.7193
2025-01-13,232.9119,412.299,133.0313,237.017,104.0169,59.0928,138.6404,90.3042,106.0849,571.6043
2025-01-14,231.799,410.7968,131.5635,240.1809,104.4261,59.4666,138.9091,89.5741,106.1242,572.3907
2025-01-15,236.3599,421.312,136.0368,244.9172,106.1298,59.2078,139.1202,90.1167,106.1831,582.8026
2025-01-16,226.8109,419.6023,133.3708,246.7807,105.9489,59.6679,141.8073,90.0772,104.4948,581.6816
2025-01-17,228.5199,424.0001,137.5046,251.5267,106.9007,60.1088,141.0971,90.7087,105.0445,587.5218
2025-01-21,221.2266,423.4763,140.62,255.2826,106.0917,59.8308,142.1719,91.8334,106.6935,592.8995
2025-01-22,222.409,440.9688,146.8507,255.0983,104.2453,59.2174,139.4082,91.9814,106.8015,596.2326
2025-01-23,222.2401,441.4728,147.0005,258.1166,104.8354,58.9778,140.7229,92.5536,108.9903,599.4869
2025-01-24,221.3657,438.8539,142.4073,257.0393,103.4173,59.3516,140.8956,93.4909,110.0896,597.7368
2025-01-27,228.4007,429.4653,118.2434,258.0196,104.8544,61.2207,146.7207,96.0956,111.2478,589.2816
2025-01-28,236.7474,441.9571,128.7977,259.2716,102.8272,59.7733,144.3119,95.987,110.07,594.345
2025-01-29,237.8404,437.1442,123.5155,258.728,103.4268,60.2238,145.0509,96.1942,111.1006,591.6805
2025-01-30,236.0816,410.1247,124.4641,260.3295,104.2834,61.3932,146.7015,97.3288,111.3362,594.8561
2025-01-31,234.5018,410.1939,119.8909,259.4269,101.6756,60.8469,146.0105,96.8454,110.973,591.6904
2025-02-03,226.5625,406.1025,116.486,258.9513,101.923,60.7223,145.7418,98.2069,111.8957,587.7086
2025-02-04,231.3221,407.5354,118.4731,260.048,104.6546,60.0705,147.2964,99.4204,111.2086,591.651
2025-02-05,230.9942,408.4447,124.6438,262.4647,104.5784,60.5018,148.448,101.0878,108.4995,594.0499
2025-02-06,231.7394,410.945,128.4881,268.7441,103.1984,60.7318,147.3156,101.4726,110.0209,596.1146
2025-02-07,226.1849,404.9462,129.6464,267.6765,103.6362,61.1919,146.9414,99.7953,108.8136,590.6581
2025-02-10,226.4535,407.3872,133.3708,263.0567,105.6158,61.8725,148.0162,101.5416,107.2628,594.6694
2025-02-11,231.3974,406.6163,132.602,266.8904,106.2821,64.796,149.83,101.0976,107.0076,595.1216
2025-02-12,235.625,404.2445,130.9444,267.3369,103.0844,65.8599,148.995,102.2224,107.2137,593.2044
2025-02-13,240.2605,405.7269,135.0882,268.1812,103.8334,66.6172,150.9047,103.6431,107.5671,599.4672
2025-02-14,243.3144,403.6416,138.6429,268.4432,103.939,66.0133,149.8491,102.6466,108.3425,599.4377
2025-02-18,243.1851,404.8374,139.1921,271.7043,105.7635,66.1858,149.9265,102.3901,107.5376,601.1976
2025-02-19,243.5829,409.9073,139.0224,271.0249,105.9172,67.1635,152.7318,102.6071,109.2946,602.6133
2025-02-20,244.5379,412.076,139.901,258.9416,107.5496,67.1348,154.4633,95.9081,108.5093,600.1063
2025-02-21,244.2594,404.2331,134.2295,256.457,106.2917,68.3904,156.9977,93.5106,106.6542,589.842
2025-02-24,245.8013,400.0641,130.0857,253.6424,106.8486,67.6619,158.3906,92.4155,109.1473,587.158
2025-02-25,245.7415,394.0236,126.4412,249.8185,105.3698,68.5246,160.6638,96.3817,108.4897,584.2379
2025-02-26,239.0967,395.8358,131.0842,251.1675,105.1105,67.8633,157.7522,94.9116,109.7657,584.5329
2025-02-27,236.0527,388.7059,119.9708,251.4199,105.7731,67.9304,158.381,95.4937,109.2553,575.2026
2025-02-28,240.5689,393.1224,124.7337,256.8549,106.9062,68.2562,159.6288,97.2893,111.6993,584.179
2025-03-03,236.7789,384.7052,113.8899,252.9436,103.4781,69.3202,161.815,96.283,110.708,573.9441
2025-03-04,234.69,384.824,115.817,242.8791,103.2668,67.2785,160.0158,93.6981,106.9978,567.1505
2025-03-05,234.501,397.1132,117.1251,244.1214,101.2503,67.1731,159.7255,94.6946,107.2922,573.246
2025-03-06,234.0931,393.0234,110.4051,239.2784,103.3437,67.5373,160.4124,93.3725,103.4838,563.0703
2025-03-07,237.8135,389.4783,112.522,235.1438,104.688,68.4671,161.2443,90.4916,103.5624,566.2263
2025-03-10,226.2844,376.4564,106.8205,225.3801,107.3576,68.4863,162.2213,86.6439,101.1772,551.1445
2025-03-11,219.6793,376.7436,108.5978,222.3909,104.8225,68.0933,160.4414,86.2689,96.0928,546.5629
2025-03-12,215.8396,379.5361,115.578,221.1874,104.7936,67.0389,157.5297,84.0589,96.937,549.4633
2025-03-13,208.5779,375.0799,115.4183,218.5572,104.3519,66.7322,157.6652,83.3683,95.0819,542.1387
2025-03-14,212.3679,384.7746,121.4997,225.5936,107.4536,66.7805,157.491,84.2069,96.8192,553.337
2025-03-17,212.8752,384.9132,119.3627,227.0397,109.2397,67.7074,157.52,86.2887,97.5259,557.6039
2025-03-18,211.5721,379.7836,115.2685,228.0491,109.1244,66.9929,158.884,84.4437,97.5161,551.577
2025-03-19,214.1087,384.0418,117.3555,232.0672,110.8241,66.8963,157.6652,85.1738,98.4387,557.5842
2025-03-20,212.9747,383.0714,118.3641,231.9701,111.2946,67.3115,157.6942,84.6608,97.0351,555.9719
2025-03-21,217.1228,387.4483,117.5353,234.513,110.9105,66.3073,158.2842,85.0614,97.6241,556.1553
2025-03-24,219.5698,389.2505,121.2401,240.7536,111.1986,66.5777,157.9553,86.5553,98.3308,566.1152
2025-03-25,222.574,391.3102,120.5211,243.7332,111.9572,66.4425,155.7595,83.8545,99.7344,567.476
2025-03-26,220.3656,386.1708,113.6008,243.6361,113.5704,67.6109,156.4366,84.2997,98.9197,560.7014
2025-03-27,222.6735,386.7748,111.2741,240.8118,113.2056,68.3061,157.8006,84.7152,98.5958,559.2123
2025-03-28,216.7547,375.1096,109.5165,235.697,113.0519,67.9488,158.3616,84.2403,96.2597,547.9506
2025-03-31,220.9625,371.7329,108.2283,238.0749,114.2042,69.1558,160.422,86.8521,96.8781,551.629
2025-04-01,222.0169,378.4666,109.9958,236.4832,114.3099,69.3972,148.2433,87.881,95.8769,553.187
2025-04-02,222.7132,378.4171,110.2655,238.5796,113.9546,68.8758,150.2844,88.8011,96.0732,556.6877
2025-04-03,202.122,369.475,101.6575,221.9541,107.9625,70.6622,154.5987,86.3278,87.2001,529.2537
2025-04-04,187.3899,356.3344,94.178,205.3434,100.194,67.524,148.2337,82.3012,81.9881,498.2697
2025-04-07,180.5063,354.3737,97.5034,209.4058,98.8496,66.0176,145.6993,82.9344,81.7624,497.3822
2025-04-08,171.5138,351.1058,96.1652,211.7787,96.7658,66.0659,145.0995,80.9162,80.2115,489.5918
2025-04-09,197.8049,386.6858,114.17,228.8386,101.596,67.5433,146.0378,88.6428,89.7521,541.0084
2025-04-10,189.4191,377.6348,107.4195,221.7783,95.9592,68.3254,143.8323,89.642,83.6567,517.3019
2025-04-11,197.1085,384.6656,110.7748,230.6549,99.0416,68.9724,146.773,91.8086,83.323,526.532
2025-04-14,201.4556,384.0319,110.5551,229.2097,99.2817,69.9573,149.3171,93.718,83.0973,531.6402
2025-04-15,201.0775,381.9721,112.043,227.657,99.0033,69.3876,148.6013,92.9661,83.4408,530.1511
2025-04-16,193.2489,367.9897,104.3438,224.2196,100.0499,69.2138,148.8818,90.2158,81.2421,518.3669
2025-04-17,195.9447,364.197,101.348,226.5145,102.6714,70.4883,152.3255,92.2241,83.2445,519.1064
2025-04-21,192.1447,355.6214,96.7744,223.6142,101.1638,70.2663,151.7935,91.4227,82.4494,506.7504
2025-04-22,198.6902,363.2463,98.7516,230.0592,103.9966,71.3574,152.5963,93.8367,84.5008,519.9349
2025-04-23,203.5246,370.7426,102.5663,235.2251,103.1036,70.778,150.3038,93.9455,85.6787,527.9915
2025-04-24,207.2748,383.5268,106.2811,238.8968,104.3135,70.0249,149.8685,94.8161,88.3485,539.1052
2025-04-25,208.18,388.0325,110.8547,237.8324,104.2559,69.4359,149.5299,94.0741,88.6135,543.0003
2025-04-28,209.0355,387.3492,108.5778,237.5101,104.3135,69.32,150.2747,94.2027,88.4957,543.2074
2025-04-29,210.0999,390.2012,108.8674,238.8773,104.0542,69.8607,150.8164,95.014,89.4871,546.6293
2025-04-30,211.3831,391.4093,108.7676,238.8773,101.4327,70.0538,151.2034,96.211,89.2711,546.8462
2025-05-01,212.1988,421.2556,111.4538,241.094,101.5768,68.8372,149.4138,96.3693,89.1337,550.7216
2025-05-02,204.2707,431.0394,114.3398,246.582,101.9897,69.1848,151.0196,97.695,90.7827,558.8967
2025-05-05,197.8446,431.9208,113.6607,246.6308,99.1665,69.2331,149.9362,98.2688,90.4097,555.6918
2025-05-06,197.4666,429.0886,113.3811,243.3986,100.5493,69.2524,149.4235,97.4972,90.4686,551.0472
2025-05-07,195.2185,429.1282,116.8962,243.5353,100.4532,69.909,152.161,97.7742,100.2055,553.3646
2025-05-08,196.452,433.9013,117.2057,247.5195,101.8552,68.7213,150.5746,96.3891,103.1796,557.2203
2025-05-09,197.4865,434.4558,116.4868,247.1386,103.046,68.0937,149.1817,95.918,103.9844,556.5103
2025-05-12,209.957,444.8832,122.8279,253.945,104.8225,67.1377,149.1043,95.9478,108.4504,574.9016
2025-05-13,212.0886,444.7644,129.7482,256.8355,105.1105,66.5873,143.5905,95.085,109.324,578.6981
2025-05-14,211.491,448.5273,135.1506,259.4038,104.1695,66.7805,141.5784,96.0271,110.8552,579.4377
2025-05-15,210.6145,449.5393,134.6413,261.2104,105.2258,69.1462,144.7223,95.5511,110.1485,582.2679
2025-05-16,210.4252,450.6702,135.2105,261.2787,104.8479,69.5228,146.3861,97.4254,111.3264,585.9561
2025-05-19,207.955,455.2338,135.3803,258.6617,103.181,69.4552,147.5082,97.3064,110.5804,586.5969
2025-05-20,206.0426,454.5394,134.1919,259.4428,101.7079,69.2234,148.64,96.9891,110.2859,584.6246
2025-05-21,201.2914,448.9837,131.6156,254.9118,100.4578,69.3779,148.1756,95.6305,108.421,574.7734
2025-05-22,200.5643,451.2556,132.6441,254.5505,99.7891,68.6924,147.6243,95.1346,109.0786,575.0002
2025-05-23,194.4984,446.6126,131.1062,254.5895,99.8472,69.3007,147.9435,95.5412,107.6947,571.0753
2025-05-27,199.4189,457.0394,135.3104,259.062,100.3221,69.3103,149.5142,96.7709,110.2859,582.9484
2025-05-28,199.628,453.7357,134.6213,257.3043,98.9557,68.702,148.7142,96.4337,109.4614,579.5757
2025-05-29,199.1599,455.0453,138.9952,258.1636,99.5178,69.0303,149.8362,96.2949,109.9522,581.8636
2025-05-30,200.0563,456.7119,134.9409,257.8023,99.1398,69.6193,151.4265,97.9015,110.9534,581.2127
2025-06-02,200.903,458.3092,137.1878,258.4468,99.8666,69.5228,151.6118,98.9428,110.865,584.4868
2025-06-03,202.4668,459.3013,141.0224,260.019,100.5935,68.7117,150.6557,99.151,111.503,587.8198
2025-06-04,202.0186,460.1942,141.7214,258.0171,99.1398,68.9144,149.4849,98.5262,111.3951,587.6619
2025-06-05,199.8372,463.974,139.7941,255.8004,98.6843,68.4703,149.9142,97.1478,110.4528,584.822
2025-06-06,203.1142,466.6526,141.5217,259.4917,101.0489,68.8951,151.2508,96.6618,111.7975,590.8275
2025-06-09,200.6539,469.0038,142.4304,260.4779,101.7273,69.3007,151.446,96.642,113.525,591.3599
2025-06-10,201.8692,467.1883,143.7585,262.2943,103.9078,69.8607,152.6362,96.5131,116.5383,594.7128
2025-06-11,197.9945,468.8748,142.64,261.8549,105.9333,69.5903,151.4752,95.0057,117.3138,593.0167
2025-06-12,198.4129,475.0753,144.8071,261.9427,106.3403,69.7545,152.8411,94.0437,116.4206,595.3735
